X(m) Y(m) X_Ratio Y_Ratio Z_Ratio
546790.280270 2332465.833620 5.767149 3.591245 3.437758
546782.156250 2332516.766240 5.710594 3.621615 3.151855
546756.533200 2332511.797120 5.806187 3.651844 2.897877
546747.199710 2332511.980220 5.741390 3.412649 2.818903
546824.641360 2333479.240480 5.461127 3.784751 2.654699
546684.518070 2332527.480350 6.522359 3.276006 2.216937
546683.739260 2332525.538330 4.829400 3.167600 2.218745
546683.314210 2332528.045650 5.055696 3.684799 2.201910
546602.401610 2332488.525510 6.710179 3.424785 1.697331
546599.855220 2332490.441650 6.136538 3.448218 1.667826
546595.191410 2332493.983280 5.421623 3.733257 1.634983
546595.071040 2332499.509770 6.171017 3.798793 1.603525
546576.254880 2332525.770630 5.594976 3.487519 1.394162
546533.021970 2332551.901730 6.592552 3.161872 1.069598
546461.484860 2332569.998540 5.663068 3.531269 1.066227
546418.295410 2332529.061160 6.251194 3.796737 1.217075
546402.083980 2332476.032710 7.146344 3.976531 1.186197
546359.009030 2332490.508060 6.341756 4.344995 1.547014
546341.582030 2332573.259890 6.698635 4.327015 1.997786
546319.266360 2332536.964480 7.069775 4.198963 2.066411
546320.703610 2332573.502690 6.903106 4.131945 2.191079
546330.468020 2332749.906130 6.662549 3.814255 2.842815
546311.379880 2332567.670040 5.950513 4.424665 2.261067
546259.441890 2332547.661620 6.286728 4.457781 2.695289
546225.188960 2332530.288940 5.989401 4.738667 2.978289
546240.994140 2332721.045650 4.899475 4.629478 3.633359
547186.488040 2333927.798340 5.849181 4.596993 3.532819
547088.721440 2333034.046750 5.876873 3.697924 3.028186
547053.461180 2332580.703740 4.894354 3.957237 5.140829
547179.414790 2333903.426270 5.670809 4.455416 3.351367
547139.047850 2333603.986080 3.917135 4.583268 1.353501
547146.912600 2333683.560790 4.304805 2.967089 1.789786
547140.236570 2333668.295410 4.380516 3.018900 1.725895
547106.125240 2333350.229740 3.231109 4.869618 1.363648
547162.240720 2333864.477540 5.378238 5.682164 3.138972
547151.046140 2333889.437740 5.454276 3.792948 3.425714
547095.825440 2333446.947510 3.141748 2.071471 1.117833
547056.342040 2333044.874020 6.274768 1.575630 2.721153
547042.408940 2332892.951540 2.373132 3.800966 3.457031
547031.301270 2332763.316160 4.097575 2.573521 4.059145
547017.931640 2332617.349610 3.475320 3.255031 4.686250
547050.781980 2333026.763670 2.219381 4.080232 2.781597
547076.937010 2333334.131840 3.037762 2.809088 1.292141
547138.219240 2333924.597170 6.268710 5.400060 3.817209
547003.556640 2332696.930180 3.038829 3.463189 4.172980
547118.608400 2333874.272460 5.767116 5.532931 3.515398
547033.059570 2333074.098270 3.390796 4.200610 2.388131
547034.594240 2333135.927610 6.298239 3.729460 2.055613
547107.178470 2333872.326900 5.231680 4.333670 3.583431
547094.596680 2333781.038570 5.625206 3.740265 2.930911
547099.186770 2333848.300290 5.010427 4.286207 3.469494
547089.125490 2333769.600100 4.896547 5.173922 2.873028
547083.172610 2333723.568850 4.617429 3.526701 2.504273
546982.187500 2332672.871700 3.506660 2.922511 4.123802
547086.596440 2333770.700200 5.684651 3.747497 2.902985
547078.101070 2333838.678960 5.910633 4.197522 3.539570
547076.653560 2333851.605960 5.647584 5.452483 3.664067
547039.968750 2333640.884770 5.414900 3.754465 2.187074
547050.575440 2333854.362060 5.195639 4.803570 3.882757
546782.268070 2332457.288330 6.478938 3.431189 3.408165
546728.481200 2332546.437500 5.488031 2.936117 2.516015
546457.583740 2332491.505000 6.943288 3.737381 1.040571
547091.370850 2333039.053340 1.903616 3.770543 3.020155
547090.690430 2333039.898320 3.667825 3.897183 3.012877
547090.493650 2333043.785280 1.822603 3.511851 2.981585
547061.646970 2332699.564580 5.715242 2.819296 4.620929
547053.055420 2332582.720700 3.697913 3.372359 5.127809
547060.860600 2332705.000000 4.116802 2.768828 4.586168
547098.289060 2333185.537600 2.523887 4.809514 2.190812
547056.253660 2332713.000980 4.035094 2.712063 4.508392
547094.646730 2333173.578610 5.785341 4.219657 2.236916
547129.510250 2333524.091800 5.031824 2.389398 1.111582
547080.618900 2333028.817750 1.835187 2.528173 2.990035
547067.093260 2332875.149410 5.793879 3.930739 3.736069
547150.529300 2333813.349610 5.418325 5.255300 2.782982
547051.768800 2332842.883790 5.902882 3.476429 3.801768
547050.594480 2332843.637210 6.174108 3.833992 3.789662
547065.840580 2333035.520390 5.630011 3.684161 2.845694
547057.443850 2332947.324460 3.431653 3.984647 3.277349
547041.196530 2332754.881590 3.812159 3.233030 4.181734
547039.956050 2332750.928960 3.256990 3.678303 4.189501
547054.703370 2332936.604980 2.387040 3.593326 3.311819
547051.945560 2332934.363160 3.317840 3.914904 3.305386
547092.342530 2333383.686040 5.450496 1.885066 1.181707
547042.387450 2333010.061770 4.425421 1.591521 2.811213
547010.530520 2332631.547610 4.337817 3.688055 4.554573
547037.982670 2333008.942380 3.847488 2.115069 2.786048
547113.461430 2333758.032470 5.176786 4.427530 2.608824
547077.832760 2333435.035400 3.133274 2.385383 1.065102
547074.938230 2333408.930910 3.269751 1.940396 1.063454
547006.988530 2332825.430540 3.038665 3.314333 3.542361
547034.642820 2333162.792720 5.151513 4.390386 1.884417
547003.704830 2332828.563720 2.886336 2.063903 3.502051
547005.383540 2332913.068240 4.262182 2.481964 3.097249
547016.729980 2333052.719970 4.440101 1.422026 2.358396
547003.152830 2333166.270510 5.389441 3.702613 1.655873
546991.144780 2333178.648680 5.358622 4.296015 1.521264
546989.360840 2333164.006590 3.095259 2.499525 1.577937
547057.708980 2333828.164060 5.504365 4.073708 3.602781
547022.865230 2333517.628170 3.339430 2.362695 1.500083
546909.000240 2332525.385620 4.231394 3.783898 4.185026
546897.761230 2332594.125000 5.474892 2.859885 3.779189
546896.733640 2332592.076290 4.865280 3.705563 3.781888
546971.624020 2333635.809080 3.991329 2.792494 2.651888
546906.289310 2332971.214720 3.299577 4.344220 1.980870
546857.379150 2332743.136600 4.172909 3.763012 2.723312
546825.660160 2332530.811040 5.370590 3.101679 3.416964
546790.941160 2332464.104980 5.020283 3.660054 3.458322
546783.973390 2332973.826050 5.827056 3.800771 1.162024
546696.461430 2332496.430540 6.369798 3.666048 2.444868
546651.196530 2332540.634280 5.881273 3.733241 1.892821
546647.032960 2332540.598880 5.984105 3.090072 1.863860
546631.122560 2332537.398560 4.701492 3.280615 1.746911
546605.763670 2332490.313600 6.239353 3.254928 1.712686
546603.737300 2332490.910520 5.431736 3.257727 1.700878
546584.534420 2332506.090210 6.477896 3.296587 1.500465
546583.253170 2332507.782710 5.502311 3.227503 1.497096
546582.674560 2332508.798830 5.552519 3.842797 1.485121
546512.119140 2332522.055660 4.995489 3.695158 1.045501
546608.950440 2333544.287110 5.030222 3.564557 5.057622
546482.339840 2332687.452760 6.338211 3.670396 1.289600
546461.379640 2332489.505000 6.017278 3.908435 0.970130
546553.350590 2333457.614500 5.476537 4.554347 4.859186
546420.522460 2332527.010010 6.990556 4.126245 1.205048
546417.167480 2332533.293460 6.388974 4.085946 1.233989
546419.866460 2332586.300780 5.031305 4.121664 1.369074
546414.494140 2332532.124510 5.198632 3.791994 1.247990
546412.843990 2332526.197270 7.077054 4.166482 1.247721
546398.059570 2332796.470950 4.163109 3.553632 2.388554
546340.442870 2332487.071900 6.306506 4.388791 1.687246
546321.092530 2332574.615110 6.989668 4.355225 2.192279
546337.382080 2332920.327270 5.143708 4.590007 3.624513
546275.865720 2332526.911380 5.734535 4.404273 2.446193
546275.179930 2332525.695680 5.730114 4.591028 2.453040
546245.677490 2332536.824950 5.866412 4.676847 2.792682
547091.747800 2333041.873540 2.128074 1.807163 3.008035
547042.639650 2332589.782230 5.657398 3.251843 5.005670
547043.255620 2332892.965700 3.649893 3.862957 3.462863
547047.074460 2333016.586300 2.832505 3.830596 2.809166
547067.149660 2333721.870360 5.188331 3.649873 2.601901
546945.745120 2332841.155270 2.534579 2.518992 2.962389
546985.999510 2333297.146000 2.851394 4.071102 1.048777
546922.478030 2333631.192870 4.982457 3.103120 2.995289
546583.417480 2332508.802490 6.175479 3.809330 1.487141
546427.055910 2332552.247190 5.263687 3.792735 1.237508
546418.582760 2332528.351930 6.673337 3.885861 1.208470
546317.765140 2332534.078000 7.015195 4.392440 2.069276
547062.121090 2332833.163210 2.500275 3.606699 3.930647
547051.660640 2333068.604980 2.061078 3.919234 2.555481
547032.985110 2333078.770630 3.208477 3.589912 2.367722
547002.800050 2332757.150510 4.213782 3.549372 3.865745
547004.310300 2332828.608890 2.895032 3.434512 3.506984
546995.591310 2332930.100590 5.933303 4.263458 2.925488
547020.237060 2333207.447270 2.837279 3.237011 1.542103
546710.087650 2332545.086300 6.207445 3.241195 2.360319
546683.688720 2332527.346560 4.959977 3.030142 2.206105
546751.158450 2333367.718990 3.648590 2.343019 2.447014
546647.284670 2332539.925660 5.972463 3.771061 1.860017
546595.729490 2332493.858030 6.210517 3.726632 1.626134
546584.614750 2332503.093630 5.242546 3.240374 1.516345
546585.029300 2332643.457520 5.995598 3.598930 1.046913
546506.045410 2332626.079470 6.095535 3.692687 1.051791
546400.570310 2332475.390750 6.729178 4.188010 1.189500
546374.647950 2332754.243650 6.369554 3.928470 2.425567
546339.244140 2332484.740230 5.586446 4.388553 1.690563
546314.969970 2332496.491940 7.245751 4.509057 1.954415
546310.896970 2332567.853150 7.039137 4.303173 2.264279
546310.948490 2332566.426880 7.211240 4.435981 2.257471
546288.399660 2332751.350950 6.725102 4.246797 3.277465
546255.620610 2332546.382450 5.540277 4.598077 2.725762
546260.292970 2332904.329960 6.049955 4.771454 4.337314
546205.747560 2332497.902340 5.901946 4.767986 3.043586
546195.259770 2332504.369260 6.647240 4.843098 3.180553
546183.676270 2332492.666630 6.268036 4.938853 3.254754
547021.903320 2332619.224610 4.194009 3.320641 4.709574
547147.139160 2333913.233150 6.438583 5.550337 3.672041
547081.777340 2333581.684080 4.771757 2.631754 1.536259
546990.616460 2332665.332030 3.375274 3.585792 4.226056
547098.315190 2333848.553960 5.103006 4.403035 3.481245
547033.153320 2333591.945070 4.748111 2.718008 1.901055
546573.688480 2332526.137820 5.383824 3.651493 1.371788
546316.358640 2332534.616460 6.116554 4.424621 2.085615
547105.963380 2333259.043700 3.859422 3.649057 1.817324
547081.044430 2333031.086670 3.315953 3.968784 2.982104
547083.942870 2333314.295170 3.345253 2.680873 1.411112
547086.940920 2333366.598630 3.396676 3.438136 1.240280
547032.123290 2332997.720580 2.461587 1.809222 2.804862
547058.726810 2333276.924320 4.705327 3.077399 1.493601
547146.673100 2333835.119380 5.037666 4.143252 3.021309
547092.136720 2333577.754880 5.251520 2.667443 1.462574
547019.240970 2333342.393800 2.465234 4.246501 1.080393
546506.682130 2332498.876590 5.142410 3.391436 1.065634
547035.279050 2333079.471440 3.555086 2.301357 2.373664
547009.246830 2333009.171020 2.243930 3.255126 2.574036
547036.915040 2333301.978270 2.930815 4.924010 1.230903
546972.614990 2332549.715090 4.112625 3.278522 4.622943
546980.798830 2332674.814090 4.290648 2.682432 4.087446
546945.346440 2332506.005000 6.153905 3.679888 4.579985
546853.502690 2332523.089840 4.603629 3.231434 3.726214
546541.294920 2332525.604860 6.203270 3.442225 1.143227
546462.462400 2332566.360960 6.875387 4.207707 1.056304
547054.794680 2332841.965820 3.627649 3.409868 3.825327
547062.449460 2332957.449340 2.763386 3.916379 3.257570
547034.902830 2332618.369870 4.429455 3.486739 4.816227
547033.579100 2332598.851930 4.085779 3.556394 4.894363
547128.723630 2333907.377200 6.235763 3.830572 3.729072
547011.549560 2332754.070430 4.273555 3.391947 3.951265
547088.576660 2333852.358890 5.196774 5.325664 3.585057
547091.916500 2333885.747800 5.537133 3.914600 3.805553
547087.997310 2333856.135500 5.074975 4.307888 3.621844
546294.962160 2332587.371340 7.231990 4.294874 2.498409
547089.901610 2333274.156980 5.331357 2.994429 1.638404
547158.314940 2333900.771240 5.543159 5.545585 3.477677
547050.133300 2333319.360110 4.312830 4.070298 1.265941
547045.162600 2333322.160640 2.619152 2.914471 1.239013
547066.931880 2333672.238280 3.840040 4.407579 2.232469
547071.084960 2332781.442140 3.371346 2.868804 4.274317
547092.900150 2333049.628540 5.454969 2.128536 2.966069
547090.352290 2333044.468380 4.752208 2.422678 2.976093
547114.523680 2333308.494140 5.711639 2.846258 1.607920
547058.234620 2332701.360600 4.251424 3.828151 4.581348
547053.037350 2332837.906370 2.768195 2.298090 3.836843
547053.426030 2332875.475460 4.043713 3.998099 3.637039
547040.706540 2332755.291750 3.215552 3.641490 4.176223
547052.652830 2332935.207280 4.269747 3.515394 3.312429
547042.135010 2333010.802860 4.365300 3.830437 2.805429
547024.450440 2332800.917360 3.232547 3.460948 3.805648
547019.969970 2332754.448360 5.890476 3.738802 4.012889
547011.084230 2333007.663940 2.247998 4.519755 2.592132
547002.926760 2333168.498540 4.427837 1.404069 1.628635
547002.351070 2333166.208010 4.782348 3.630068 1.649857
546954.131590 2332848.215580 4.027506 3.531277 2.990142
546845.030760 2332694.305050 4.799143 3.277263 2.884620
546787.949710 2332463.743290 5.705250 3.789038 3.429264
546787.732180 2332461.124150 5.581026 3.349743 3.428123
546685.520260 2332525.916380 6.539824 3.242041 2.232021
546684.172120 2332525.030880 5.417326 3.059249 2.223012
546576.899900 2332525.533940 6.738771 3.149262 1.395276
546480.865720 2332559.368530 5.034746 3.816176 0.983466
546471.880620 2332736.361210 5.217643 4.044086 1.474737
546416.277100 2332530.025270 7.171922 3.881430 1.235999
546415.330810 2332531.991330 6.742882 4.107569 1.243813
546393.851320 2332587.247190 6.687347 3.843544 1.577273
546330.379640 2332749.038090 5.410982 4.071893 2.839166
546257.842290 2332540.083370 7.285124 4.610415 2.681598
546240.423830 2332739.530030 6.085330 4.267630 3.722353
546189.856690 2332638.892940 6.309895 4.925919 3.805355
547092.006350 2333047.758060 3.927084 3.104574 2.970767
547091.446780 2333045.227780 2.798619 4.322664 2.987903
547103.590580 2333188.854980 5.045983 4.518028 2.208926
547134.313480 2333526.636470 3.427776 3.913642 1.121029
547152.036130 2333897.513430 5.741709 4.851043 3.488212
547118.878420 2333872.750730 5.706457 3.700390 3.505897
547068.011720 2333426.063960 4.773893 2.009494 1.068410
547106.260740 2333876.122800 6.079987 3.874912 3.640438
547037.907710 2333521.280760 3.782013 3.377332 1.449428
547015.082280 2333336.902830 2.706123 4.998106 1.044992
546467.410890 2332501.972290 6.639102 3.432435 1.030159
546276.886960 2332674.673830 6.198893 4.690223 3.047720
546261.920900 2332647.639890 6.563944 4.551433 3.082818
547105.311040 2333190.706790 2.883693 4.096651 2.214525
547105.306400 2333289.067140 2.167405 1.960273 1.660341
547044.628420 2332746.916380 3.796013 3.721929 4.251122
547044.573970 2332751.337400 3.486029 3.509958 4.223697
547043.639650 2332746.072140 5.505319 3.607637 4.233794
547041.128420 2332754.192990 3.711414 3.011487 4.184809
547054.427000 2332934.531860 3.944610 2.143121 3.320727
547053.889890 2332933.537350 4.969656 4.171781 3.324040
547053.606450 2332934.803470 4.227439 3.654905 3.322482
547141.649410 2333805.440190 5.603168 3.583416 2.809145
547139.593990 2333796.345700 5.744323 4.706375 2.756812
547038.561040 2333008.302610 3.552188 3.807791 2.792146
547071.835210 2333406.778560 3.381719 4.453655 1.080958
547018.283450 2333248.392090 2.179416 3.939894 1.353682
546952.391110 2332509.831180 6.217178 3.726192 4.625494
546651.975100 2332540.810060 6.344662 3.139278 1.896985
546631.917970 2332537.471070 5.816223 3.032294 1.756217
546639.607670 2332645.945680 5.342159 3.363639 1.426013
546602.909420 2332490.633670 6.465067 3.767915 1.702242
546580.186280 2332507.176390 5.132606 3.776209 1.472520
546606.214360 2333532.849850 5.368409 4.670664 5.000561
546417.285890 2332529.042110 6.642576 3.983025 1.223816
546414.114990 2332532.469480 5.339026 3.797746 1.256007
546304.227290 2332574.425050 6.702741 4.592238 2.356772
546316.638180 2332720.772830 6.253451 4.407514 2.847364
546199.440670 2332491.775390 6.257287 4.852979 3.086897
546997.222900 2332672.144040 6.051775 3.578287 4.244881
546965.621830 2332834.184810 2.637213 2.213220 3.184165
547029.709960 2332762.661250 3.614839 2.986247 4.050140
547158.959720 2333821.741210 5.434168 4.477049 2.821533
547051.204350 2333235.228520 2.196477 4.834557 1.642461
546835.564700 2333290.174070 4.756099 3.093444 1.419451
547062.327150 2332958.360110 2.423609 3.616912 3.249927
547061.052980 2332955.959470 3.698633 3.573814 3.254637
546577.942140 2333433.526860 5.012977 4.420480 4.511100
547085.181640 2333269.448240 2.204108 2.821944 1.642893
547020.731450 2333515.183350 4.357990 2.253696 1.498274
546931.768310 2333157.550780 5.195763 3.982107 1.288868
546786.177250 2332460.904170 5.055214 3.375036 3.414774
546758.621830 2332536.630620 4.331779 3.322707 2.809121
547112.178710 2333290.716060 2.980974 3.582628 1.692727
547095.802250 2333433.454350 3.427961 2.417626 1.083327
547025.448970 2332870.808590 3.044367 2.548872 3.454752
547095.111820 2333163.838870 2.972225 4.793415 2.314949
547085.883060 2333268.220460 4.115661 1.750336 1.641238
546803.566410 2332526.349490 4.718892 3.150303 3.286676
546587.488770 2332742.606200 4.135309 3.402302 0.997799
546543.398190 2332526.494870 6.790303 3.552870 1.156024
546920.444580 2333146.410890 3.922620 4.193101 1.241719
546919.981930 2333150.477290 3.771160 4.713184 1.257782
546797.419920 2332519.522460 5.444104 3.326741 3.273270
546463.934080 2332492.237430 5.269036 3.925290 1.044524
546995.541500 2332842.635380 3.722753 3.670822 3.361034
547109.697270 2333300.582280 2.863354 3.021105 1.617557
547065.285640 2332894.986330 2.432549 3.594691 3.623521
546775.121340 2332467.067750 4.623435 3.602720 3.250973
546697.543210 2332505.912960 5.788361 3.246092 2.415836
547092.030520 2333645.000980 4.529188 2.734133 1.870257
547048.669680 2333080.223880 3.527357 4.499190 2.468212
546916.919430 2333179.102540 3.935075 4.858196 1.160175
546968.774900 2332565.371340 5.586046 3.415039 4.505380
547017.960690 2333170.954830 2.172728 3.822865 1.726683
547026.061040 2333455.614990 3.196200 4.154695 1.214863
547002.987550 2333440.293950 3.263161 2.222534 1.247373
546789.638670 2332575.950810 5.955238 3.659062 2.949323
547105.291750 2333349.753420 3.048496 2.205590 1.363444
547097.692380 2333164.543700 2.960911 4.295319 2.323339
546476.607670 2332516.339600 6.157596 3.272794 1.138997
546460.941410 2332404.416380 6.322012 3.656623 1.158122
546460.113530 2332449.616940 5.754444 3.794909 1.131802
546452.573000 2332414.384640 6.926080 3.954114 1.147811
546450.164310 2332453.444340 6.814871 3.731999 1.141574
547403.671140 2333681.432130 4.619721 3.887100 1.180833
547405.073000 2333712.736330 4.911419 5.283401 1.097306
547363.816650 2333376.321040 3.052173 3.012012 2.803520
547398.292720 2333686.673580 4.629131 3.798840 1.153140
547286.147460 2332688.853390 4.786801 4.447344 6.393525
547292.769290 2332945.319210 5.917454 3.578034 5.035690
547264.568120 2332653.303830 3.276995 4.286531 6.413912
547326.542480 2333313.115970 2.736273 4.209310 2.981027
547312.819090 2333233.637940 2.623271 4.369892 3.401365
547275.467530 2333123.489140 5.312546 3.992414 3.842987
547303.537350 2333432.633300 3.115337 3.638472 2.037940
547344.756350 2333783.441410 5.754180 4.115574 1.448190
547236.217290 2332780.764400 4.948794 4.112302 5.544700
547265.880620 2333118.312870 3.892593 2.449505 3.811047
547341.000240 2333784.355470 5.327186 5.627223 1.471414
547196.585690 2332419.300540 4.740165 4.787338 7.009202
547296.728270 2333692.129390 5.499218 3.390387 1.125065
547248.746090 2333473.750000 3.197818 2.629072 1.477191
547247.655030 2333470.865230 3.655293 4.362399 1.513430
547164.535400 2332708.174190 2.991422 4.054454 5.392528
547163.034910 2332697.468630 3.055670 3.214750 5.437741
547263.745120 2333692.361330 4.336934 4.790142 1.220656
547143.834230 2332517.370360 4.217617 4.139637 6.148873
547244.654790 2333549.640140 3.889089 4.760330 1.134675
547140.343260 2332499.762080 5.648115 4.346052 6.203387
547244.190190 2333556.822510 3.638723 2.922384 1.113582
547260.778560 2333706.600590 4.662824 5.343452 1.298760
547252.520510 2333827.603520 5.795380 5.765797 2.284865
547211.374510 2333486.676270 3.527425 2.512466 1.274185
547242.459230 2333778.872070 5.272727 4.024346 1.954732
547227.823730 2333666.725830 4.119370 5.276807 1.245400
547193.207760 2333655.793210 4.318392 3.063634 1.344161
547188.090820 2333831.451900 5.813137 4.221867 2.739886
547156.988770 2333592.136230 3.785085 4.030399 1.214707
547155.377440 2333580.006100 4.282043 2.852512 1.177748
547157.217290 2333618.996090 5.211453 3.406944 1.331266
547110.469240 2333180.860600 6.129979 3.770793 2.311149
547156.653560 2333627.278080 4.770861 4.741867 1.379391
546968.492190 2332341.269650 4.931751 4.358602 5.516982
547310.742430 2332817.582280 2.699962 4.550896 5.881676
547309.890870 2332835.726070 5.398897 4.127472 5.780986
547337.189700 2333129.413700 2.603215 4.246923 4.234789
547330.891850 2333066.022220 5.409534 4.702239 4.585036
547303.714110 2332803.902830 3.781296 3.678862 5.910127
547325.740230 2333040.854250 3.029351 4.408114 4.705454
547330.610600 2333095.576420 3.800592 4.421524 4.404040
547325.107670 2333046.586060 4.423061 4.470650 4.662916
547324.708010 2333041.706790 2.273875 4.600855 4.690135
547288.934570 2332674.159790 3.002419 3.902685 6.484015
547326.570070 2333107.633060 2.267945 3.813374 4.298561
547294.077150 2332810.081910 2.530908 4.538401 5.801451
547274.714360 2332698.913450 4.080424 4.065429 6.255808
547302.569820 2333088.220830 2.247724 2.691207 4.253063
547246.340820 2332468.394170 5.396361 4.831378 7.163450
547271.465580 2332790.737920 4.528468 4.267832 5.746853
547311.672610 2333212.846680 2.597476 2.935405 3.525852
547285.297120 2332964.245970 2.394907 3.352800 4.872841
547306.050050 2333245.425290 2.781139 3.763874 3.279226
547304.891600 2333296.796140 5.571440 3.561542 2.925215
547267.154300 2332959.696170 2.213613 3.714535 4.769177
547221.429930 2332426.945680 4.280499 4.833580 7.162188
547270.337890 2333137.395630 3.382538 4.563777 3.704183
547233.589360 2332783.064450 4.147301 3.174932 5.514566
547264.159910 2333119.834840 2.103386 4.527200 3.788135
547198.325440 2332419.134520 4.455411 4.810319 7.024804
547212.929690 2332625.155760 3.665914 3.737750 6.172045
547233.876220 2332913.139280 3.137276 3.977042 4.797972
547207.373050 2332621.156370 3.303689 3.735175 6.150603
547202.337400 2332558.351320 4.583822 4.186124 6.405397
547252.766850 2333115.486570 5.369463 4.229713 3.716745
547175.586430 2332391.899780 5.054481 4.739910 6.967529
547199.364500 2332845.159550 2.807368 2.948440 4.928146
547187.424320 2332811.603270 3.271438 3.976269 5.019790
547192.807620 2332929.267940 2.190367 4.295243 4.387824
547164.970460 2332715.835210 5.544281 4.114511 5.341174
547155.823240 2332611.663330 3.597131 3.785010 5.809382
547200.160890 2333147.378050 1.981818 2.336704 3.168197
547147.084230 2332604.004390 3.939110 3.712557 5.766371
547155.541260 2332728.072140 2.968821 3.833663 5.203762
547161.449950 2332809.335820 2.677036 4.009738 4.819761
547164.948970 2332859.544070 2.684670 4.035666 4.565523
547159.531740 2332851.728520 2.434886 3.802296 4.572460
547137.789550 2332666.261720 3.283012 4.016610 5.380239
547162.470950 2333092.113400 5.651441 3.945034 3.213160
547125.153080 2332735.869260 3.723132 3.638508 4.923811
547074.114500 2332325.990230 5.230526 4.860621 6.445474
547090.361080 2332599.852290 4.353910 3.701870 5.336332
547111.080080 2332830.211060 2.525516 3.883157 4.310239
547088.252930 2332650.677120 4.149821 3.938476 5.078104
547088.003170 2332649.153320 4.102797 3.255681 5.084138
547141.622800 2333361.893310 2.873213 4.551751 1.505267
547050.543700 2332434.798830 4.791895 4.389940 5.786380
547084.048580 2332812.706790 3.825309 3.815864 4.209025
547180.016600 2333746.118410 5.968012 4.103117 2.090096
547082.090330 2332837.931880 5.179444 3.110871 4.055729
547090.108400 2333275.106200 3.692910 4.543059 1.627599
546984.275150 2332394.340210 5.587732 4.084791 5.422794
546924.492430 2332406.060910 4.684572 3.929105 4.826181
547022.433590 2333516.775390 3.074987 5.318850 1.523780
546907.166260 2332419.256840 5.546258 4.067605 4.666507
546903.158940 2332422.616820 5.541115 4.087791 4.617173
546986.864010 2333288.898930 2.438081 4.757962 1.026110
546806.502440 2332441.260380 5.201543 3.906641 3.719062
546922.089360 2333630.235600 5.184794 4.686696 2.999698
546724.159910 2332337.015500 6.487853 4.052976 3.360681
546714.899170 2332343.522220 6.859923 3.946483 3.252126
546704.495850 2332375.991330 5.234642 4.082273 3.036369
546671.334230 2332398.986210 6.624011 3.957731 2.654930
546651.377440 2332355.620120 5.808606 3.928485 2.652461
546616.457760 2332442.785520 6.527157 3.442089 2.023881
546553.323000 2332391.241330 6.798641 3.986722 1.716372
546545.391110 2332445.610350 6.706409 3.822654 1.412491
546473.061520 2332369.011470 5.877532 3.859389 1.269010
546464.268310 2332406.601930 7.190135 3.604294 1.166675
547263.217290 2332463.294190 5.542967 4.912976 7.312450
547257.798100 2332463.160160 4.078427 4.704109 7.271180
547367.699950 2333612.438960 4.134982 3.390068 1.329330
547339.282710 2333576.106690 3.891761 5.341534 1.383104
547287.848390 2333126.232670 5.109918 4.474726 3.920106
547359.825440 2333763.018070 5.040960 5.608036 1.292674
547207.912110 2332379.689210 4.533214 4.947431 7.270765
547253.855220 2333102.556270 4.221636 3.422119 3.821787
547250.815920 2333109.117310 2.781620 3.656899 3.757364
547327.147710 2333789.316160 5.462895 4.118036 1.568230
547291.456300 2333502.029540 3.395074 4.279801 1.558281
547246.824220 2333099.557010 2.158662 3.336299 3.789410
547181.597170 2332380.497190 6.124774 4.820360 7.067015
547321.771000 2333781.096680 5.642789 5.233397 1.540069
547291.141360 2333534.738530 5.659682 4.447696 1.368132
547225.160160 2332904.328000 2.170407 4.061203 4.785764
547287.274900 2333537.393070 4.525735 5.119095 1.334661
547303.776860 2333701.651860 4.876671 5.025665 1.137638
547290.907960 2333777.540770 5.193836 4.039275 1.673220
547253.725340 2333464.605960 5.412200 5.102471 1.575744
547167.678710 2332602.740360 3.715610 4.155834 5.940853
547278.952880 2333706.716310 4.474475 3.913725 1.234355
547238.424320 2333545.692140 3.636589 2.833213 1.125515
547132.718260 2332469.478150 5.838326 4.312849 6.284693
547238.326660 2333548.260990 3.543905 3.983252 1.121796
547232.500000 2333537.556150 3.974893 2.754416 1.133463
547228.294680 2333502.980470 3.402354 5.107415 1.275895
547257.603270 2333785.929200 5.917943 4.143979 1.919280
547257.006100 2333784.826900 5.648776 4.105140 1.914416
547244.717530 2333687.764400 5.288573 4.931448 1.275301
547229.946530 2333560.559080 3.569172 2.899479 1.082251
547087.593510 2332516.864260 5.719301 4.247461 5.716156
547126.572510 2332969.792480 2.650093 3.890934 3.658905
547140.835940 2333338.969240 2.998074 2.753816 1.629860
547190.209230 2333830.907470 5.488141 5.021768 2.720932
547163.294680 2333621.138920 3.919749 4.641436 1.314185
547176.338870 2333746.545170 5.213165 3.616707 2.116272
546993.596680 2332391.213010 6.376263 4.186652 5.515410
546978.093750 2332352.217770 6.451356 4.289988 5.551183
546920.079830 2332417.841310 5.692117 3.817839 4.780972
546889.992430 2332337.834590 5.104010 4.217166 4.866220
546744.514650 2332425.100830 6.412211 3.573348 3.186257
546719.121830 2332362.268550 5.270586 3.921773 3.222725
546638.059330 2332347.269650 5.544299 3.965734 2.566148
547395.097410 2333733.904540 5.647473 5.092413 1.099780
547372.079350 2333579.687990 3.982952 3.304409 1.523277
547379.555420 2333662.139160 4.466606 5.127803 1.162967
547365.420410 2333656.002690 4.419438 3.462232 1.159605
547363.616700 2333752.979980 5.041040 5.721698 1.217791
547341.280030 2333574.403320 4.031196 4.668911 1.401148
547351.541750 2333696.870610 4.597349 4.182121 1.073824
547336.151860 2333572.791020 4.483782 3.140118 1.381405
