X(m) Y(m) X_Ratio Y_Ratio Z_Ratio
543703.979740 2331340.621520 2.716073 2.943287 3.390286
543685.062990 2331301.727170 2.780364 2.983363 3.477118
543983.150150 2332288.962520 3.562577 2.258569 6.842611
543938.918460 2332194.574830 2.235622 3.065506 6.442917
543627.054690 2331392.099000 2.586136 3.192211 4.732495
543615.443600 2331450.470520 2.736357 3.232639 5.191866
543632.250240 2331519.866580 3.857178 3.234284 5.375810
543332.034420 2330877.792760 4.991770 3.482368 7.581158
543355.943850 2331005.256680 3.562110 3.493706 7.460002
543762.904300 2332090.052860 3.814713 2.941730 7.784726
543308.915770 2330905.767940 4.960372 3.519405 8.017362
543727.116460 2332022.844850 4.366687 3.168592 7.681462
543400.018310 2331164.421690 3.209664 3.503006 7.247454
543542.039790 2331738.631350 4.498935 3.494716 8.128351
543225.914060 2330929.307310 5.082782 3.684064 9.454609
543681.247560 2332149.019040 3.990174 3.095131 9.498606
543947.734860 2331654.417480 2.777791 2.429309 2.039974
544167.796390 2332246.440920 3.494814 2.964172 4.215289
543324.576420 2330895.902620 3.452245 3.511458 7.742301
544245.973020 2332203.133910 3.445455 2.678961 2.995596
543785.677250 2331015.023800 3.036729 2.599508 1.486502
544046.209720 2331727.213870 2.810109 2.209245 1.562606
544205.463380 2332126.490970 3.493491 1.967359 2.742659
544133.885990 2331957.582400 1.822854 2.286412 2.102588
544135.365230 2331963.978390 4.030975 2.581733 2.150551
544122.790770 2331933.656490 2.135248 2.167008 2.054481
544108.380370 2331904.542480 2.654807 2.594118 1.999554
543746.085940 2330950.406710 3.142419 2.627947 1.747672
543964.793460 2331548.505070 2.353928 2.620642 1.462670
543964.687990 2331546.181820 2.394670 2.409962 1.462717
544033.579830 2331733.655760 2.274915 2.256299 1.675804
543981.357180 2331647.335820 2.060852 2.479322 1.702209
544193.375730 2332181.061890 3.175585 2.530829 3.330466
543975.276370 2331796.103880 3.670903 2.420167 2.610150
543838.911130 2331440.136780 4.446784 2.691947 2.156149
543745.232910 2331192.518920 3.532264 2.807505 2.265733
543916.654300 2331649.172000 3.852704 2.690689 2.355630
544124.776610 2332184.161740 3.613558 3.026626 4.087817
543738.966550 2331190.003050 2.855999 2.823862 2.335046
544005.186040 2331902.259160 2.646124 2.686987 3.021804
543830.719480 2331452.792110 2.490806 2.707185 2.297536
543631.164790 2330906.061830 4.477423 2.917662 3.072275
544015.293460 2331937.299680 1.901572 2.669547 3.177894
543639.421630 2330946.656340 3.869134 2.913275 3.032684
543951.099370 2331791.925540 2.931684 2.683834 2.854992
544042.176030 2332029.118160 3.529025 2.196639 3.616143
544125.630370 2332247.151370 2.583854 2.442526 4.697684
543837.159420 2331516.636900 4.561519 2.707068 2.552676
544058.266850 2332122.926150 2.618079 2.410142 4.288982
544061.453860 2332133.942020 2.391120 2.928552 4.350273
544004.920650 2331993.260380 2.002312 2.758610 3.750133
543825.837160 2331764.670040 2.046108 2.931127 4.237086
543736.937260 2331796.849490 2.165265 2.937860 5.693502
543700.220950 2331722.241090 2.138336 3.082448 5.677326
543572.167240 2331396.807860 4.131522 3.279107 5.559372
543524.840330 2331272.664490 3.398301 3.326232 5.701164
543374.557860 2330875.879580 3.980536 3.429106 6.882247
543397.150630 2331160.774600 4.134753 3.503353 7.275748
543582.256590 2331655.956910 3.121573 3.391356 6.942469
543551.380620 2331604.856930 3.276888 3.405241 7.091315
543730.430180 2332105.090700 2.120797 2.941544 8.382328
543657.891850 2332134.419560 2.357063 3.568660 9.697436
543560.952880 2331888.916750 2.587941 3.500480 8.998153
543624.656010 2332064.809810 3.931321 3.219634 9.542431
543602.290530 2332006.038330 4.119390 3.482243 9.350703
543258.621090 2331121.799260 4.810416 3.781379 9.400161
543692.394290 2332292.727540 2.855779 3.543957 10.798161
543719.804200 2332379.290160 2.454693 3.542311 11.362083
543445.861820 2331777.271240 3.581373 3.695524 9.899938
543288.890870 2331371.390200 2.902737 3.879080 9.951633
543110.797120 2330981.570160 4.974018 3.963977 11.377458
543109.684570 2331039.402710 4.268300 3.974598 11.514064
543558.361330 2332362.400510 3.527039 3.233634 13.485067
543035.754640 2331014.071260 4.436153 4.111245 12.927604
543110.896240 2331309.935000 3.237640 4.149550 12.626954
542955.477290 2331133.589420 4.975192 4.290083 14.594437
543290.970210 2332246.234990 3.475756 4.063313 16.456363
542889.293700 2331272.004640 4.923940 4.512734 16.356329
542881.334960 2331267.706180 3.653744 4.527547 16.483506
544127.743160 2331993.085570 3.970563 2.108251 2.414578
544116.349610 2332178.062990 3.339649 2.802779 4.114514
543819.091550 2331425.574770 2.506945 2.744621 2.325521
544058.166260 2332152.852660 2.228665 3.006826 4.567247
543581.913090 2330790.580060 4.728966 3.008955 3.612713
542904.243160 2331065.671510 4.923611 4.331537 15.254029
542836.394780 2331074.042570 3.721234 4.471864 16.519426
544211.986080 2332269.005620 4.036239 3.027989 3.939121
543779.126220 2331631.898800 3.461269 2.870895 3.974326
542995.602540 2331028.226870 4.881202 4.164964 13.548430
542978.626460 2331039.112880 4.609736 4.193855 13.830390
542967.766600 2331031.160460 3.552194 4.206618 14.021347
543211.235350 2330932.814120 4.392045 3.775959 9.653494
543130.211430 2330962.528590 3.924764 3.928342 10.984860
543131.195560 2330983.335080 3.825956 3.936040 11.033186
543221.885250 2331306.564760 3.146479 3.961050 10.769681
543534.707760 2332292.142940 3.206334 3.460585 13.114133
543186.390140 2331947.472290 2.458923 4.345458 15.475701
542914.131100 2331245.817260 4.132849 4.450141 15.801652
542994.382570 2331457.472960 3.745370 4.505321 15.439791
543936.614010 2331413.876590 4.688273 2.534601 1.291402
544121.716800 2331905.655880 3.815266 2.142851 1.891135
543943.723630 2331461.128170 3.058601 2.588487 1.348011
543981.468510 2331613.288150 2.995517 2.575344 1.557155
543840.902590 2331244.627080 4.033549 2.651770 1.465741
543984.868160 2331651.224000 4.356237 2.621683 1.681890
544007.823000 2331728.297360 1.923220 2.666830 1.863311
543873.427490 2331409.592220 2.862363 2.599841 1.691245
543681.177980 2331692.717770 2.174301 3.089742 5.736373
544017.997070 2331622.329280 3.916654 2.604997 1.417191
543769.753660 2330952.322810 3.705419 2.620940 1.561558
544065.350100 2331749.336670 3.787883 2.185236 1.510879
544228.829710 2332156.140260 2.846209 2.601529 2.759159
543767.603760 2330951.270940 3.162693 2.621281 1.570193
544250.034550 2332210.018920 4.094466 2.802483 2.998006
543838.649170 2331158.828740 3.894029 2.545205 1.304482
543746.646240 2330900.251130 3.750954 2.613615 1.698668
544122.970460 2331915.764650 4.198577 2.198146 1.919954
544073.085940 2331793.150150 3.127768 2.144774 1.656252
543901.385250 2331344.188900 2.587803 2.565327 1.318940
543776.470460 2331000.202640 3.048219 2.677059 1.565607
544091.858890 2331843.260010 2.903422 2.467777 1.759228
543903.418460 2331352.656800 2.850576 2.534582 1.311078
543814.958980 2331114.950070 2.872166 2.579187 1.386396
543823.492430 2331140.009950 4.790496 2.553952 1.380589
543873.687740 2331284.958500 2.595479 2.570905 1.326000
543896.968020 2331352.944460 2.882904 2.618779 1.346143
543935.941410 2331470.305910 2.329608 2.509636 1.406016
543873.032470 2331303.279660 4.564070 2.585374 1.380663
544221.244870 2332196.476440 3.737188 3.109814 3.169004
543933.830570 2331469.942080 2.309419 2.628999 1.380420
544118.155270 2331950.934690 3.961872 2.360387 2.222966
543712.481450 2330870.758240 3.485730 2.677405 2.005764
543987.060300 2331618.252810 2.796713 2.556817 1.537949
544030.099120 2331733.583860 3.517239 2.272977 1.689766
544109.654300 2331944.342650 3.881312 2.159728 2.247895
543898.938720 2331400.363590 2.447678 2.663277 1.433149
543882.403810 2331359.245240 4.325235 2.571659 1.452457
544076.335450 2331866.379760 3.058548 2.800500 2.033601
543905.386720 2331427.507140 2.362068 2.635260 1.467783
543820.594480 2331208.457950 2.775930 2.621064 1.512206
543808.392820 2331183.733700 3.062619 2.608406 1.570497
543722.919430 2330944.853940 3.962068 2.678524 1.981125
543925.613770 2331642.448000 4.070965 2.501746 2.210652
543863.332280 2331479.261660 2.314163 2.638782 2.069381
543698.803220 2331034.109560 3.040636 2.831489 2.425714
543663.215580 2330934.586150 3.327147 2.869528 2.698056
543693.279050 2331029.898960 4.464294 2.840492 2.486423
544011.090090 2331881.385250 2.928328 2.591857 2.804903
544061.158200 2332011.983150 4.288557 2.996390 3.251718
543880.595210 2331548.950810 2.597649 2.597387 2.207082
543717.666990 2331111.517730 4.107140 2.819796 2.374779
543981.746830 2331815.001460 3.785920 2.700011 2.662973
543820.493160 2331393.297240 4.555812 2.791399 2.152447
543814.781010 2331376.764220 4.335509 2.754003 2.158935
543690.661870 2331041.907500 4.658832 2.843555 2.543959
544125.347660 2332183.023190 3.922584 2.076677 4.079239
543713.146730 2331109.182310 3.521472 2.827976 2.423549
543687.896000 2331047.024990 3.508478 2.857028 2.591323
544114.992190 2332173.118530 4.006814 2.019555 4.098674
543869.908940 2331547.059020 4.393378 2.624891 2.325286
543935.651370 2331726.824220 3.712190 2.499657 2.600230
543830.389890 2331453.853520 2.463568 2.722934 2.322130
543952.148930 2331791.229490 3.532225 2.497927 2.841838
543834.337160 2331484.728940 2.354401 2.719200 2.421603
543597.012700 2330834.414600 3.346344 2.971108 3.444281
543819.842530 2331448.367980 2.483323 2.783860 2.395699
543746.121340 2331250.168400 4.395756 2.814056 2.451891
543663.754880 2331037.044370 3.622078 2.900777 2.887014
543676.121580 2331084.647310 4.524971 2.888288 2.840703
543835.273930 2331516.680110 3.591252 2.775912 2.571883
544007.925780 2331970.551150 3.278671 2.609772 3.522218
543688.812500 2331129.274050 2.967025 2.878489 2.797147
543737.878170 2331266.162110 3.655719 2.870514 2.619674
543705.717770 2331179.183960 2.870107 2.873046 2.728165
543690.792480 2331137.786870 4.080805 2.880830 2.795535
543672.165280 2331085.846980 4.348952 2.903428 2.897210
543893.041260 2331678.602540 3.456169 2.551724 2.806790
543704.345210 2331180.653200 2.866296 2.878402 2.750885
543587.676510 2330856.450410 3.594520 2.973867 3.599515
543669.290770 2331089.337830 4.121793 2.900160 2.944455
543627.430910 2330973.788570 3.278010 2.943360 3.248259
544034.546390 2332053.469730 2.384123 2.629893 3.917343
543720.584230 2331235.619750 2.837976 2.873206 2.729955
543666.062260 2331087.489140 3.078837 2.902345 2.982440
543593.617680 2330887.121400 4.790970 2.989070 3.562667
543624.129880 2330976.695590 3.663172 2.954436 3.301643
543871.030760 2331780.200070 4.098643 2.662720 3.757091
543802.497560 2331600.759950 4.145681 2.793622 3.466399
543657.867920 2331226.026790 4.722355 2.995777 3.552728
543617.629640 2331138.969670 3.501393 3.022874 3.819318
543493.668460 2330828.009750 4.552658 3.144721 4.944154
543480.893070 2330822.250820 3.511855 3.146535 5.124915
543464.452150 2330920.588200 3.311028 3.283970 5.537680
543461.012450 2330990.545560 3.243782 3.302754 5.747216
543422.920170 2330892.492890 4.552954 3.411463 6.116528
543329.196780 2330887.404720 3.497519 3.505088 7.642745
543318.157470 2330891.231260 4.764020 3.595304 7.788018
543304.542480 2330887.660890 4.973316 3.543832 8.045748
543622.426760 2331949.725100 2.217096 3.383584 8.568593
543512.492430 2331675.268070 4.518005 3.524516 8.135029
543614.243410 2332135.934810 4.212988 3.294988 10.360909
543681.914060 2332343.849850 4.287788 3.623388 11.482006
543158.094730 2330966.359220 4.514534 3.874027 10.638340
543310.928960 2331375.174930 3.709132 3.854192 9.599399
543143.237550 2330951.758120 4.535752 3.903598 10.734358
543413.899900 2331999.852780 3.436081 3.905501 12.203892
543385.940670 2332099.023190 3.057655 3.768400 13.522985
543025.645510 2331143.524960 3.460597 4.182236 13.398949
543349.546140 2332078.391110 3.723870 3.984506 13.927995
543346.124510 2332069.780760 3.975858 3.928483 13.901536
543365.719730 2332372.752320 3.381726 4.094537 16.556161
542877.287600 2331081.170070 4.766721 4.389004 15.764831
543764.580080 2331076.343290 2.944988 2.653374 1.753995
543780.553710 2331122.269960 2.972902 2.652708 1.691125
544061.985840 2331872.396000 4.020252 2.220290 2.203200
544159.623900 2332117.937990 3.542931 2.697527 3.110595
544059.617920 2331869.198490 4.114431 2.459530 2.215279
543779.138670 2331130.421810 2.896410 2.659262 1.718249
544154.690550 2332107.758060 2.951990 2.663366 3.083570
543810.805910 2331221.411680 2.885655 2.669295 1.627403
544163.666500 2332134.469120 1.926164 2.516327 3.220748
543759.825680 2331089.809270 2.945193 2.663599 1.829238
543996.488040 2331720.378300 4.203309 2.657190 1.928092
543749.868650 2331062.768310 4.706155 2.679555 1.883886
543688.064940 2330889.333250 3.363554 2.734873 2.312455
543846.469970 2331327.562070 2.690069 2.612851 1.621914
544159.499390 2332137.920040 3.455573 2.973636 3.285565
544030.967040 2331818.672610 3.298620 2.866733 2.172662
543837.367920 2331310.572570 4.616389 2.645241 1.672844
543706.349120 2330948.241270 3.158005 2.712157 2.172333
543678.508300 2330873.147340 3.405338 2.741174 2.408205
543838.610110 2331318.076660 3.985227 2.638630 1.685536
543848.400630 2331345.061770 3.930053 2.604484 1.669148
543790.568850 2331191.829040 2.856527 2.638606 1.768486
543910.003660 2331514.732670 2.949720 2.501150 1.752529
543738.114750 2331052.070430 4.868077 2.758176 1.994031
544196.808720 2332242.045040 3.774268 2.997580 3.845372
543674.221190 2330876.777130 3.329087 2.833725 2.479269
543745.534180 2331083.705230 4.771937 2.691983 1.969893
543922.329350 2331559.771060 2.176877 2.681904 1.825176
543896.470700 2331490.586300 2.754138 2.613724 1.778324
544005.615230 2331776.938720 4.446078 2.673294 2.162469
543899.739500 2331501.289120 4.616789 2.661917 1.778573
543659.152340 2330842.825530 4.425796 2.953318 2.668371
544049.556880 2331892.827640 3.468442 2.225741 2.465215
543789.871090 2331212.140200 4.490190 2.662686 1.816480
543907.138180 2331525.544920 2.321437 2.534761 1.822078
543741.938230 2331081.270390 3.009456 2.684410 2.007348
543865.065670 2331416.582700 2.404192 2.742607 1.803506
543978.086180 2331714.976680 2.551283 2.352167 2.064180
543833.189210 2331332.098020 2.517364 2.751933 1.794853
543586.719480 2330878.241940 3.495336 3.068806 3.655409
544059.994380 2332134.610720 3.897259 2.763651 4.381421
544095.175050 2332223.534060 4.097266 3.017828 4.815091
543618.885990 2330974.770420 3.235664 2.954776 3.368925
543608.864260 2330946.223050 4.599452 2.964802 3.449583
543582.576900 2330872.036290 3.301103 3.001014 3.696522
543890.406250 2331705.113530 4.227934 2.804282 3.005862
543880.524660 2331679.828250 3.595717 2.680130 2.967927
543914.572270 2331771.518800 1.947043 2.498631 3.151029
543888.215580 2331703.574950 2.294050 2.559294 3.024426
543652.641600 2331074.812990 3.131146 2.932259 3.133956
543707.269530 2331228.729680 3.135740 2.887554 2.888792
544007.984620 2332019.919430 3.362936 3.067190 3.940556
543567.960690 2330845.980450 3.613604 3.096780 3.881661
543816.424320 2331530.626710 2.298497 2.831655 2.885431
544065.048830 2332172.029170 3.553308 2.485958 4.678836
543647.200930 2331079.064300 3.050782 2.939459 3.219638
543969.530520 2331937.551640 3.997433 2.545566 3.722508
543863.187500 2331665.668460 2.141189 2.628730 3.094087
543559.671630 2330842.966140 4.073114 3.116521 3.994449
543899.390870 2331760.934330 2.413474 2.584559 3.271680
543898.729000 2331759.269530 2.004077 2.546594 3.266632
543797.749760 2331501.184750 3.749948 2.806148 2.956270
543583.006590 2330920.564330 3.556879 3.006631 3.767975
543737.315190 2331349.618770 2.671719 2.939218 2.996759
543995.200440 2332023.842770 1.926173 2.399207 4.134649
543793.906490 2331501.515440 4.435112 2.878343 3.013241
543541.521240 2330813.960050 3.827962 3.068204 4.211071
543656.446290 2331136.128480 2.994172 2.951203 3.259129
543578.436280 2330919.318540 3.505794 3.012890 3.832499
543809.522950 2331552.146240 3.279596 2.882653 3.093906
543564.525880 2330887.279510 4.232244 3.031730 3.978104
544101.400630 2332299.703130 3.527485 3.129226 5.508965
543607.541260 2331010.224730 4.291256 2.988999 3.604646
543536.549070 2330812.328320 3.999446 3.066715 4.283217
543540.988040 2331069.421660 4.136598 3.188595 4.730206
543874.386960 2331965.941410 1.957250 3.066652 5.172440
543752.082030 2331902.390260 2.335431 2.937991 6.306956
543380.521730 2330918.363590 3.833376 3.418213 6.868943
543463.964600 2331165.116460 3.695752 3.377084 6.223815
543354.276860 2330869.760130 4.263599 3.532421 7.165136
543676.349120 2331739.594970 2.127645 3.079856 6.145309
543441.614010 2331130.898930 4.196178 3.402649 6.457692
543293.939700 2330934.624910 3.897211 3.572797 8.317282
543643.901610 2331870.536380 3.278916 3.263606 7.601331
543579.373780 2331746.886470 4.138918 3.375458 7.618013
543760.738530 2332228.517700 4.123863 3.140077 9.162021
543521.874510 2331867.230830 4.011320 3.597231 9.413443
543233.759280 2331110.421780 3.442054 3.818526 9.781529
543560.517820 2332246.051880 2.520694 3.275498 12.253712
543516.457520 2332165.799800 3.079280 3.483880 12.123292
543301.464110 2331740.305180 3.826341 4.014971 11.975238
543092.187010 2331304.917600 4.503908 4.182917 12.938302
542927.836910 2331078.437290 4.150730 4.294792 14.855745
543043.974120 2331634.347290 4.229683 4.585122 15.675370
542936.512700 2331355.519780 3.411811 4.510440 15.926410
542851.210940 2331139.413760 4.019465 4.488265 16.483411
543859.866940 2331234.993230 4.682612 2.590435 1.331933
543928.522460 2331715.886720 3.400564 2.500490 2.616875
543846.906740 2331544.307560 4.341184 2.678871 2.579914
544028.112300 2332069.617920 4.200100 2.212700 4.145398
543887.312500 2331725.134640 2.086284 2.676795 3.176913
542928.841800 2331111.528690 4.458414 4.324261 15.007676
544137.717530 2332121.463870 3.879306 2.043887 3.380447
544006.276610 2331794.811520 3.671511 2.476555 2.275684
544041.672610 2331887.498540 2.797233 2.548026 2.522461
543718.267330 2331032.164220 3.192833 2.721864 2.178259
544175.464600 2332222.632690 3.621909 2.877533 3.895809
543991.107910 2331762.881100 2.279669 2.717250 2.230502
544132.112790 2332119.146970 4.074628 2.267991 3.437832
543759.306640 2331150.995540 2.848346 2.749979 1.982394
543945.520260 2331649.063960 3.069438 2.610471 2.038705
543769.810300 2331182.254330 2.801013 2.765053 1.947621
543727.757810 2331065.419560 3.144634 2.787239 2.140308
544173.016850 2332222.883420 2.856115 2.835957 3.924971
543818.574710 2331314.845520 2.610048 2.780766 1.905938
544036.460450 2331885.968750 2.723531 2.272606 2.557214
543757.669190 2331150.553340 3.419510 2.757246 2.000974
543755.647460 2331147.917360 3.659316 2.763810 2.017860
544017.388430 2331843.066650 2.102097 2.852105 2.456869
544040.618650 2331903.523070 3.977616 2.256125 2.641341
543723.247800 2331065.353390 4.312505 2.798615 2.193779
544038.103270 2331899.327390 1.980506 2.353279 2.629776
543812.339110 2331309.072080 2.584309 2.730434 1.924324
543702.457280 2331007.638210 3.187520 2.866876 2.347085
543639.348140 2330829.154080 3.430143 2.787816 2.853793
544038.649410 2331902.046630 3.359647 2.917859 2.646477
544008.580570 2331827.658940 2.249206 2.300846 2.453754
543761.127690 2331180.526860 3.740218 2.762729 2.038153
543961.873540 2331713.573490 3.656302 2.444758 2.231032
543771.450200 2331211.441040 2.762641 2.772305 2.013873
543759.886720 2331179.891850 2.811351 2.763000 2.053711
543705.103520 2331033.327420 3.150600 2.808852 2.340848
543756.349610 2331176.197690 2.803468 2.771502 2.086705
544024.946040 2331888.852660 1.991209 2.446931 2.712567
544090.856450 2332056.244380 2.154862 2.147793 3.297477
543893.595460 2331549.954350 2.647949 2.720646 2.068618
543637.867430 2330852.212980 4.942344 2.893574 2.910045
543688.717040 2330998.192170 3.214953 2.846514 2.481042
543984.779050 2331789.833860 3.838423 2.329399 2.464382
544166.535770 2332247.358030 3.882343 2.952088 4.232076
543955.315190 2331717.478640 2.135651 2.433821 2.319714
543763.899660 2331211.193180 3.885573 2.778814 2.099316
543862.787350 2331481.056880 3.905203 2.682738 2.074168
543776.955320 2331254.822080 2.676007 2.754898 2.103639
543681.995120 2330997.389680 4.789259 2.854286 2.563105
543679.645510 2330990.854680 3.506402 2.850555 2.579305
543972.738770 2331784.759030 4.355796 2.568853 2.562559
543903.060060 2331802.088990 2.273051 2.522150 3.509007
543587.205080 2330955.699520 3.271838 3.003184 3.776511
543558.766600 2330876.285460 3.413810 3.040454 4.044521
543646.473630 2331129.922730 2.988596 2.962377 3.379267
543851.882570 2331677.613890 2.287725 2.838952 3.308472
543662.423830 2331173.599430 3.158233 2.967248 3.298265
543777.876460 2331483.883790 3.766865 2.900627 3.112912
543655.840820 2331157.880070 3.090915 2.964646 3.338575
543643.662600 2331130.824650 4.597465 2.968089 3.419747
543629.932860 2331093.269710 3.065839 2.980597 3.500139
543655.655760 2331165.413020 4.503916 2.969162 3.365159
543642.282710 2331130.016660 4.553741 2.970886 3.437542
543672.620850 2331214.029170 4.622434 2.951087 3.300854
543968.948000 2331995.112670 1.965184 2.661394 4.208243
543643.758060 2331143.375730 3.136238 2.974798 3.459034
543625.130860 2331101.826780 3.445790 2.993626 3.594550
543701.685300 2331310.008240 2.655716 2.953315 3.282823
543751.691410 2331447.805790 2.533067 2.951622 3.297255
543828.656490 2331657.743040 4.299047 2.747881 3.479041
543581.065920 2330994.981510 3.382868 3.025997 3.954793
543874.496090 2331780.662230 3.981955 2.598599 3.717835
543925.117430 2331913.824580 4.165872 2.683941 4.084237
543969.343750 2332029.002200 2.978969 2.934627 4.499286
543616.453610 2331111.751740 2.997839 3.008912 3.749395
543624.357180 2331136.355830 3.560165 3.009506 3.714252
543528.539550 2330869.340390 4.745341 3.086647 4.478462
543831.536130 2331948.798100 4.444572 3.059206 5.597883
543478.030520 2331077.844790 4.654852 3.340506 5.699699
543483.614500 2331107.449160 4.479040 3.312915 5.719794
543338.326660 2330879.692260 3.444967 3.485642 7.479792
543400.462890 2331106.019440 3.625089 3.508388 7.017867
543316.312990 2330900.041290 4.067096 3.526883 7.881470
543302.484130 2330896.848880 4.282492 3.619084 8.048857
544020.129390 2331867.779540 2.528244 2.256697 2.606280
543938.546390 2331669.604130 2.015295 2.449627 2.219571
543819.435550 2331363.638430 2.582434 2.737999 2.080945
543834.195560 2331442.807800 2.470570 2.710380 2.229623
543912.740230 2331651.348880 4.449486 2.732150 2.407090
543766.106200 2331637.729370 2.602418 2.871702 4.187147
543654.019780 2332419.306150 3.087634 3.007160 12.729816
542983.165040 2331025.844820 5.027412 4.175230 13.732359
542905.829590 2331152.235410 3.424430 4.385160 15.520880
544064.072750 2331742.597660 1.910400 2.205415 1.497934
543902.277830 2331320.466800 4.069308 2.498658 1.284614
544101.409180 2331841.677980 4.371707 2.269154 1.688845
543906.618900 2331334.685240 4.522083 2.499511 1.284346
543888.147710 2331290.144100 3.583864 2.591163 1.308225
544017.326900 2331641.535520 2.061766 2.591072 1.402934
544120.201420 2331909.561280 2.256859 2.474804 1.916233
544084.045410 2331819.516360 2.461868 2.094809 1.703740
544206.308230 2332127.586430 3.763178 2.050388 2.738700
543857.246580 2331231.587950 4.449253 2.590003 1.345676
543886.806150 2331314.117130 2.934038 2.623747 1.335557
543892.456300 2331334.381650 2.518670 2.614649 1.329675
543822.778560 2331146.131840 4.271435 2.585208 1.383792
543962.194820 2331521.070430 2.201429 2.527038 1.403984
544137.147220 2331975.968020 3.336174 2.118899 2.202553
543710.697020 2330846.747920 3.338001 2.676525 2.008026
543848.969480 2331234.830020 2.793818 2.560910 1.373472
543964.499510 2331547.314150 3.671220 2.535433 1.457446
543991.361330 2331621.383790 3.684957 2.384335 1.515289
543772.300540 2331035.087980 3.002632 2.737469 1.676038
544032.755620 2331736.873410 2.568372 2.384160 1.689577
543888.693600 2331358.935850 2.468524 2.552683 1.406857
543841.457030 2331234.206600 2.743100 2.615813 1.438099
543797.922850 2331117.929500 2.921870 2.610116 1.525827
543829.509520 2331207.595700 2.886872 2.624701 1.441046
544077.899410 2331863.901250 3.466905 2.133598 2.002342
543791.225830 2331107.012210 2.898871 2.607387 1.564219
544000.248050 2331667.087890 3.795467 2.356376 1.629912
543898.999020 2331402.120730 3.800662 2.528210 1.437532
543862.595950 2331305.120060 2.870846 2.617975 1.455380
543839.257080 2331242.270260 3.261767 2.705134 1.500753
543804.350340 2331147.168520 2.828405 2.621750 1.525207
544023.456790 2331737.247680 2.397510 2.332822 1.771191
543829.284670 2331224.914790 4.664308 2.598972 1.478941
544073.643310 2331868.093870 2.915948 2.176023 2.071610
543876.235350 2331356.106380 3.931214 2.566814 1.486690
543782.243160 2331103.868190 4.743421 2.636181 1.635768
543990.478520 2331666.332280 2.175668 2.533784 1.687309
544069.827640 2331873.447510 2.287368 2.533570 2.136354
544065.250490 2331866.567380 3.434644 2.853238 2.132444
543942.176760 2331549.677060 2.918980 2.666783 1.594419
543873.705320 2331518.682800 2.265739 2.634908 2.134829
543975.738280 2331795.067380 4.287154 2.896721 2.597422
543839.300540 2331438.760500 2.639193 2.697394 2.157860
543971.014400 2331790.467900 2.118869 2.360610 2.619513
543733.033690 2331163.101260 4.673482 2.814456 2.325963
543911.206540 2331642.085690 2.052766 2.623886 2.373997
543761.480710 2331249.901310 3.097769 2.794196 2.257750
543739.288570 2331191.135440 4.296090 2.813429 2.332561
543957.557620 2331774.143430 2.698829 2.400118 2.662893
543867.035400 2331538.058900 4.608959 2.629656 2.309106
543656.720210 2330973.772340 3.222496 2.906059 2.850602
543680.507810 2331048.098270 3.112672 2.866480 2.689337
543712.176510 2331138.605100 2.894493 2.842761 2.518322
543851.597170 2331528.112120 2.598130 2.859861 2.436688
543822.988770 2331453.521670 4.851512 2.819120 2.393668
543784.979980 2331358.314270 2.831683 2.842887 2.487045
544000.290770 2331928.098630 2.928902 2.429142 3.278344
543600.197270 2330856.129970 3.308033 2.965142 3.425206
543738.612550 2331250.948060 4.315104 2.839334 2.548886
544124.567870 2332249.788210 2.597280 3.056889 4.735254
543910.935790 2331715.494020 2.372555 2.536214 2.821537
543707.646240 2331177.270570 3.425784 2.873115 2.696359
543629.058110 2330960.680210 3.275398 2.939663 3.198948
543628.002200 2330967.995480 4.061762 2.940318 3.229276
543957.045410 2331850.462160 1.901105 2.404105 3.199660
543986.350590 2331933.688230 2.967570 2.762109 3.487866
543940.564940 2331818.101200 2.036020 2.444421 3.169456
543815.687500 2331492.430790 2.344990 2.812939 2.691691
543809.926030 2331478.992000 2.473638 2.828145 2.695281
544082.396000 2332181.119870 3.225478 2.193386 4.562892
543614.850340 2330956.384490 3.339272 2.953357 3.386604
543901.537350 2331891.850830 4.235145 2.688349 4.206128
543894.935060 2331888.811890 2.182773 2.762271 4.270156
543663.751710 2331284.390690 3.852518 3.000890 3.704066
543842.664310 2331765.695920 4.120194 2.833988 4.020144
543569.809810 2331045.780270 3.388917 3.071951 4.248058
543495.461910 2330836.417790 3.797299 3.231846 4.929601
543890.843990 2331921.201290 2.373377 2.657623 4.582646
543874.570070 2331891.095090 2.061185 2.657343 4.550660
543547.552250 2331066.824770 3.497102 3.178431 4.629284
543634.279790 2331451.198180 4.160951 3.234601 4.990268
543388.419680 2330873.149110 4.802418 3.404374 6.654076
543512.414310 2331246.298340 4.638070 3.325226 5.781977
543392.855960 2331156.276120 3.619126 3.511409 7.332718
543289.118650 2330906.198430 4.959964 3.552864 8.343485
543280.216310 2330902.982790 4.019118 3.660860 8.430475
543278.493900 2330902.309050 4.907512 3.587859 8.513690
543563.304440 2331886.359860 2.285675 3.570814 8.929640
543219.361330 2330978.952850 4.512228 3.779824 9.622401
543492.562740 2331779.109130 2.837149 3.696372 9.189130
543625.363280 2332311.018920 4.028634 3.174910 11.945578
543173.720700 2331326.677920 4.279504 4.069371 11.694638
543219.077390 2331861.397830 2.458455 4.225499 14.234248
543310.808110 2332122.816040 3.165229 4.109488 14.950500
543159.804690 2331986.973880 3.713606 4.444178 16.255820
544200.802370 2332092.099370 3.838688 2.573324 2.507333
